시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소,본번,부번,단지명,전용면적(㎡),층,등기신청일자,거래유형,중개사소재지,건물명,대지권면적(㎡),발표
장기동,1866-1,아파트,,,,202307,3,48000,2012.0,김포한강2로 362,,,,1866,1.0,청송마을중흥에스-클래스,112.4662,14.0,20230814,중개거래,경기 김포시,,,발표전
장기동,1866-1,아파트,,,,202307,4,42800,2012.0,김포한강2로 362,,,,1866,1.0,청송마을중흥에스-클래스,107.5792,18.0,20230706,중개거래,경기 김포시,,,발표전
장기동,1312,아파트,,,,202307,9,33000,2001.0,청송로 19,,,,1312,0.0,청송마을(현대3),84.281,4.0,20230915,중개거래,경기 김포시,,,발표전
양촌읍,1316,아파트,,,,202307,1,32500,2010.0,양곡2로30번길 77,,,,1316,0.0,김포한강 신원 아침도시 고다니,84.92,7.0,20230801,중개거래,경기 김포시,,,발표전
운양동,1250-3,아파트,,,,202307,27,54450,2012.0,김포한강11로 287,,,,1250,3.0,한강신도시e편한세상,101.91,7.0,20231031,중개거래,경기 김포시,,,발표전
운양동,1304-5,아파트,,,,202307,21,40900,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,75.86,2.0,20231220,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202307,6,52000,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.96,21.0,20230825,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202307,19,49700,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.37,18.0,20231024,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202307,24,44300,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.96,13.0,20230915,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202307,25,28500,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,7.0,20230825,중개거래,경기 김포시,,,발표전
통진읍,536,아파트,,,,202307,29,26800,2023.0,마송공원길 35,,,,536,0.0,김포마송1차대방엘리움센트럴파크,59.9115,14.0,20230817,중개거래,경기 김포시,,,발표전
고촌읍,1**,단독다가구,8m미만,91.78,198.0,202307,20,54430,,금포로429번길,,중개거래,경기 김포시,,,,,,,,,,,발표전
양촌읍,1**,단독다가구,8m미만,168.97,153.0,202307,15,17500,2023.0,누산로48번길,,중개거래,경기 김포시,,,,,,,,,,,발표전
월곶면,2**,단독다가구,8m미만,169.61,268.0,202307,7,18418,2023.0,문수산로,,중개거래,경기 김포시,,,,,,,,,,,발표전
대곶면,4**,단독다가구,8m미만,57.6,443.0,202307,20,25700,1993.0,약암로,,중개거래,경기 김포시,,,,,,,,,,,발표전
통진읍,8**,단독다가구,8m미만,99.05,328.0,202307,25,65700,2023.0,김포대로2344번길,,직거래,-,,,,,,,,,,,발표전
하성면,5**,단독다가구,8m미만,90.41,256.0,202307,17,41000,2022.0,하성로794번길,,직거래,-,,,,,,,,,,,발표전
대곶면,3**,단독다가구,8m미만,96.48,400.0,202307,14,13000,1995.0,대곶로202번길,,직거래,-,,,,,,,,,,,발표전
하성면,2**,단독다가구,8m미만,127.13,267.0,202307,29,42700,2022.0,하성로794번길,,중개거래,경기 김포시,,,,,,,,,,,발표전
대곶면,3**,단독다가구,8m미만,160.7,473.0,202307,10,41193,2023.0,대명항로551번길,,중개거래,인천 미추홀구,,,,,,,,,,,발표전
하성면,5**,단독다가구,8m미만,90.41,256.0,202307,4,41000,2022.0,하성로794번길,,직거래,-,,,,,,,,,,,발표전
하성면,2**,단독다가구,8m미만,199.78,809.0,202307,11,73200,1997.0,하성로,,중개거래,경기 김포시,,,,,,,,,,,발표전
고촌읍,4**,단독다가구,8m미만,71.1,126.0,202307,7,27000,1980.0,장곡로52번길,,중개거래,경기 김포시,,,,,,,,,,,발표전
월곶면,4**,단독다가구,8m미만,442.67,625.0,202307,28,95000,2016.0,비석동로,,직거래,-,,,,,,,,,,,발표전
고촌읍,5**,단독다가구,12m미만,183.91,399.0,202307,13,120000,1999.0,장차로,20231116.0,중개거래,경기 김포시,,,,,,,,,,,발표전
대곶면,4**,단독다가구,8m미만,608.98,366.0,202307,16,122913,2018.0,율생중앙로75번길,,중개거래,경기 김포시,,,,,,,,,,,발표전
월곶면,3**,단독다가구,8m미만,69.8,495.0,202307,27,22000,2012.0,포내로,20230808.0,중개거래,경기 김포시,,,,,,,,,,,발표전
장기동,1868-2,아파트,,,,202307,15,49000,2012.0,김포한강2로 292,,,,1868,2.0,한강현대성우오스타,101.96,18.0,20230911,중개거래,경기 김포시,,,발표전
통진읍,536,아파트,,,,202307,26,37000,2023.0,마송공원길 35,,,,536,0.0,김포마송1차대방엘리움센트럴파크,84.9985,10.0,20230728,중개거래,경기 김포시,,,발표전
통진읍,536,아파트,,,,202307,27,40000,2023.0,마송공원길 35,,,,536,0.0,김포마송1차대방엘리움센트럴파크,84.9967,7.0,20230825,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202307,4,47000,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.97,19.0,20230825,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202307,4,48100,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.43,4.0,20231016,중개거래,경기 김포시,,,발표전
운양동,1304-5,아파트,,,,202307,7,53500,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,84.98,11.0,20230904,중개거래,경기 김포시,,,발표전
통진읍,134,아파트,,,,202307,10,17400,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,59.968,7.0,20230726,중개거래,경기 김포시,,,발표전
통진읍,134,아파트,,,,202307,19,25800,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,84.743,12.0,20230908,중개거래,경기 김포시,,,발표전
운양동,1304-5,아파트,,,,202307,22,51000,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,84.98,2.0,20230915,중개거래,경기 김포시,,,발표전
운양동,1304-5,아파트,,,,202307,30,52800,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,84.98,4.0,20231024,중개거래,경기 김포시,,,발표전
풍무동,795,아파트,,,,202307,24,43000,2018.0,풍무로68번길 10,,,,795,0.0,김포풍무꿈에그린더포레듀3단지,74.996,12.0,20230804,중개거래,경기 김포시,,,발표전
운양동,1249-1,아파트,,,,202307,3,51000,2013.0,김포한강11로255번길 149,,,,1249,1.0,풍경마을한강한라비발디,105.299,14.0,20230706,직거래,-,,,발표전
운양동,1249-1,아파트,,,,202307,28,49900,2013.0,김포한강11로255번길 149,,,,1249,1.0,풍경마을한강한라비발디,105.299,2.0,20231004,중개거래,경기 김포시,,,발표전
풍무동,795,아파트,,,,202307,6,45000,2018.0,풍무로68번길 10,,,,795,0.0,김포풍무꿈에그린더포레듀3단지,74.996,13.0,20230906,중개거래,"경기 김포시, 서울 강서구",,,발표전
운양동,1250-3,아파트,,,,202307,8,53000,2012.0,김포한강11로 287,,,,1250,3.0,한강신도시e편한세상,101.91,1.0,20231013,중개거래,경기 김포시,,,발표전
운양동,1304-5,아파트,,,,202307,8,52000,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,84.98,14.0,20230915,중개거래,경기 김포시,,,발표전
풍무동,759,아파트,,,,202307,22,55000,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),176.65,8.0,20230912,중개거래,경기 김포시,,,발표전
장기동,1886-2,아파트,,,,202307,13,37500,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.959,20.0,20230922,중개거래,경기 김포시,,,발표전
운양동,1304-1,아파트,,,,202307,28,49200,2018.0,김포한강11로255번길 15,,,,1304,1.0,김포한강이랜드타운힐스,72.919,10.0,20230926,중개거래,경기 김포시,,,발표전
운양동,1250-3,아파트,,,,202307,28,71000,2012.0,김포한강11로 287,,,,1250,3.0,한강신도시e편한세상,140.463,23.0,20231018,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202307,15,27700,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),55.7447,11.0,20230831,중개거래,"경기 김포시, 인천 서구",,,발표전
통진읍,134,아파트,,,,202307,8,17800,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,59.968,1.0,20230720,중개거래,경기 김포시,,,발표전
운양동,1301-1,아파트,,,,202307,7,59000,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,99.7509,7.0,20230906,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202307,20,24750,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),67.8217,2.0,20230810,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202307,19,33000,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),80.1687,13.0,20231005,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202307,17,26500,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),55.7447,9.0,20230915,중개거래,경기 김포시,,,발표전
운양동,1301-1,아파트,,,,202307,8,49000,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,84.7624,4.0,20230908,중개거래,경기 김포시,,,발표전
운양동,1301-1,아파트,,,,202307,18,50800,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,84.9823,2.0,20230911,중개거래,경기 김포시,,,발표전
운양동,1301-1,아파트,,,,202307,26,49000,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,84.7628,2.0,20230919,중개거래,경기 김포시,,,발표전
운양동,1301-1,아파트,,,,202307,29,51000,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,84.7624,3.0,20231013,중개거래,경기 김포시,,,발표전
운양동,1340-7,아파트,,,,202307,8,77000,2017.0,모담공원로 53,,,,1340,7.0,한강신도시반도유보라6차,78.7624,7.0,20230908,중개거래,경기 김포시,,,발표전
통진읍,1107,아파트,,,,202307,10,14400,2004.0,조강로36번길 12-9,,,,1107,0.0,화수싱그리아,59.6645,12.0,20230810,중개거래,경기 김포시,,,발표전
통진읍,134,아파트,,,,202307,29,22000,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,84.743,3.0, ,중개거래,경기 김포시,,,발표전
풍무동,1,아파트,,,,202307,15,17400,1993.0,장릉로 56,,,,1,0.0,길훈,59.625,9.0,20230804,중개거래,경기 김포시,,,발표전
사우동,857,아파트,,,,202307,27,28400,1998.0,풍년로 19,,,,857,0.0,풍년마을(흥화),59.94,13.0,20230908,중개거래,경기 김포시,,,발표전
운양동,1304-5,아파트,,,,202307,13,50000,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,84.98,2.0,20230922,중개거래,경기 김포시,,,발표전
풍무동,757,아파트,,,,202307,3,31800,2003.0,풍무로93번길 30,,,,757,0.0,대림e-편한세상,79.369,2.0,20230908,중개거래,경기 김포시,,,발표전
고촌읍,1291,아파트,,,,202307,24,53250,2017.0,은행영사정로23번길 23,,,,1291,0.0,고촌행정타운 한양수자인,64.9693,6.0,20230915,중개거래,경기 김포시,,,발표전
고촌읍,1256,아파트,,,,202307,24,79500,2008.0,수기로 67-53,,,,1256,0.0,수기마을힐스테이트2단지,133.35,15.0,20230906,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202307,6,70000,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,99.7494,15.0,20230831,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202307,5,54500,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,74.9702,7.0,20230919,중개거래,"경기 김포시, 서울 강서구",,,발표전
걸포동,1555,아파트,,,,202307,15,60000,2010.0,걸포1로 39,,,,1555,0.0,오스타파라곤3단지,119.72,17.0,20230920,중개거래,경기 김포시,,,발표전
구래동,6874-20,아파트,,,,202307,17,43500,2018.0,김포한강4로420번길 100,,,,6874,20.0,김포한강아이파크,84.9592,18.0,20230824,중개거래,경기 김포시,,,발표전
고촌읍,1291,아파트,,,,202307,25,59000,2017.0,은행영사정로23번길 23,,,,1291,0.0,고촌행정타운 한양수자인,76.9588,5.0,20231013,중개거래,"경기 김포시, 서울 서초구",,,발표전
걸포동,1595,아파트,,,,202307,3,63700,2020.0,걸포2로 83,,,,1595,0.0,한강메트로자이1단지,74.4083,21.0,20230829,중개거래,"경기 김포시, 인천 서구",,,발표전
걸포동,1595,아파트,,,,202307,14,77000,2020.0,걸포2로 83,,,,1595,0.0,한강메트로자이1단지,99.5753,7.0,20230721,직거래,-,,,발표전
걸포동,1595,아파트,,,,202307,14,53000,2020.0,걸포2로 83,,,,1595,0.0,한강메트로자이1단지,59.9538,10.0,20230825,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202307,10,55800,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,84.9582,3.0,20231025,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-2,아파트,,,,202307,10,48000,2020.0,상미1로 7,,,,00A1,2.0,힐스테이트 리버시티 2단지,68.9987,11.0,20230911,중개거래,"경기 김포시, 서울 강남구",,,발표전
감정동,706,아파트,,,,202307,28,31000,2022.0,감정로 85,,,,706,0.0,김포센트럴헤센2단지,75.9996,4.0,20230817,중개거래,경기 김포시,,,발표전
감정동,706,아파트,,,,202307,6,27100,2022.0,감정로 85,,,,706,0.0,김포센트럴헤센2단지,59.9941,5.0,20230717,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-2,아파트,,,,202307,11,74500,2020.0,상미1로 7,,,,00A1,2.0,힐스테이트 리버시티 2단지,102.9887,8.0,20230802,중개거래,경기 김포시,,,발표전
고촌읍,1248,아파트,,,,202307,6,79500,2008.0,수기로 39-13,,,,1248,0.0,수기마을힐스테이트3단지,156.91,5.0,20230724,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-2,아파트,,,,202307,12,58500,2020.0,상미1로 7,,,,00A1,2.0,힐스테이트 리버시티 2단지,76.9767,19.0,20231031,중개거래,경기 김포시,,,발표전
구래동,Aug.73,아파트,,,,202307,9,45000,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),105.8231,12.0,20230915,중개거래,"경기 김포시, 인천 서구",,,발표전
구래동,Aug.73,아파트,,,,202307,17,44500,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),105.8231,10.0,20231005,중개거래,경기 김포시,,,발표전
구래동,Aug.73,아파트,,,,202307,19,41800,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),105.7897,19.0,20231129,중개거래,경기 김포시,,,발표전
고촌읍,1052,아파트,,,,202307,11,54700,2000.0,고송로 17,,,,1052,0.0,숲속마을대우,134.83,6.0,20231101,중개거래,경기 김포시,,,발표전
고촌읍,1052,아파트,,,,202307,13,45000,2000.0,고송로 17,,,,1052,0.0,숲속마을대우,84.936,9.0,20231115,중개거래,경기 김포시,,,발표전
구래동,Jun.88,아파트,,,,202307,12,30500,2017.0,김포한강9로12번길 50,,,,6888,6.0,김포한강신도시모아엘가2차아파트,59.95,3.0,20230804,중개거래,"경기 고양덕양구, 경기 김포시",,,발표전
고촌읍,1269,아파트,,,,202307,12,55500,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,84.92,2.0,20231011,중개거래,"경기 김포시, 서울 강서구",,,발표전
고촌읍,1269,아파트,,,,202307,6,61000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,84.97,10.0,20230922,중개거래,경기 김포시,,,발표전
구래동,Jun.88,아파트,,,,202307,1,34000,2017.0,김포한강9로12번길 50,,,,6888,6.0,김포한강신도시모아엘가2차아파트,59.97,5.0,20230810,중개거래,경기 김포시,,,발표전
고촌읍,1269,아파트,,,,202307,3,65000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,101.97,14.0,20231013,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202307,7,52500,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,80.8285,12.0,20230711,중개거래,경기 김포시,,,발표전
감정동,694,아파트,,,,202307,3,24000,2001.0,감정로 75,,,,694,0.0,신안실크밸리2,84.705,3.0,20231214,중개거래,경기 김포시,,,발표전
장기동,1869-5,아파트,,,,202307,10,51500,2014.0,김포한강2로 273,,,,1869,5.0,청송마을모아미래도엘가,84.536,6.0,20230717,중개거래,경기 용인기흥구,,,발표전
걸포동,1593,아파트,,,,202307,10,75000,2020.0,걸포2로 60,,,,1593,0.0,한강메트로자이3단지,99.8476,5.0,20230925,중개거래,경기 김포시,,,발표전
구래동,Aug.73,아파트,,,,202307,28,50000,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),128.9366,18.0,20230831,중개거래,경기 김포시,,,발표전
풍무동,757,아파트,,,,202307,29,34000,2003.0,풍무로93번길 30,,,,757,0.0,대림e-편한세상,79.5108,14.0,20230906,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202307,21,50000,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,80.8285,3.0,20231020,중개거래,경기 김포시,,,발표전
고촌읍,1102,아파트,,,,202307,15,46600,2006.0,신곡로 33,,,,1102,0.0,강변마을 청도솔리움,59.97,13.0,20231020,중개거래,경기 김포시,,,발표전
감정동,676,아파트,,,,202307,4,28200,1995.0,봉화로181번길 31-14,,,,676,0.0,한국,84.62,2.0,20230727,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-1,아파트,,,,202307,7,48000,2020.0,상미로 38,,,,00A1,1.0,힐스테이트 리버시티 1단지,68.976,18.0,20231106,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-1,아파트,,,,202307,12,79800,2020.0,상미로 38,,,,00A1,1.0,힐스테이트 리버시티 1단지,102.9825,19.0, ,중개거래,경기 김포시,,,발표전
고촌읍,1280,아파트,,,,202307,18,60000,2010.0,신곡로 48,,,,1280,0.0,강변마을 월드메르디앙아파트,129.777,1.0,20230811,중개거래,인천 서구,,,발표전
감정동,676,아파트,,,,202307,22,22000,1995.0,봉화로181번길 31-14,,,,676,0.0,한국,77.0,6.0,20230725,직거래,-,,,발표전
걸포동,1558,아파트,,,,202307,15,53400,2010.0,걸포1로 11,,,,1558,0.0,오스타파라곤1단지,84.99,8.0,20230828,중개거래,경기 김포시,,,발표전
걸포동,1558,아파트,,,,202307,26,54900,2010.0,걸포1로 11,,,,1558,0.0,오스타파라곤1단지,84.99,11.0,20230911,중개거래,경기 김포시,,,발표전
